location,text,hashtags,tweetcreatedts
Chicago ,Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups https://t.co/2E7EEnpEij,[],2020-10-13 16:35:52
New York,Mike Lee is shouting his infectious COVID-19 spray all over the chamber.,[],2020-10-13 16:35:44
"New York, NY","The company gained one bull but lost another, as Wall Street analysts sent mixed signals relating to the game publisher’s stock. https://t.co/yfN4VSNX46",[],2020-10-13 16:35:42
"Illinois, Chicago Suburbs",Read this update from @mikelubelfeld regarding recent COVID-19 metrics in Lake County. #112Leads https://t.co/eMJPMJF8eP,"[{'text': '112Leads', 'indices': [100, 109]}]",2020-10-13 16:35:36
Los Angeles,"$250 masks, $20k private jet flights, $200k HVAC units — COVID-19 created an opening for companies to peddle pricey items w/ allegedly enhanced virus protection. Are luxury cars next? Some auto firms have bet on it. But can they thwart a virus? Our story: https://t.co/3mI2uSxMW9",[],2020-10-13 16:35:31
"New York, NY","“I’ll kiss the guys and the beautiful women...everybody,” Trump said https://t.co/i8o5pKe5hB",[],2020-10-13 16:35:30
New York City ,"The @WHO's Chief, @DrTedros, has warned that using ""heard immunity"" as a strategy to stem the #COVID19 #pandemic is “scientifically and ethically problematic”. He stated that it is ""not an option"" nations should pursue in defeating the virus: https://t.co/aGXYiGcCVD
#HealthForAll https://t.co/339Eivyq8O","[{'text': 'COVID19', 'indices': [94, 102]}, {'text': 'pandemic', 'indices': [103, 112]}, {'text': 'HealthForAll', 'indices': [267, 280]}]",2020-10-13 16:35:29
"New York, NY",Staff Compensation Trends Amid COVID-19 [Infographic] https://t.co/cM8RHxFF7U #business #marketing #SMM https://t.co/oZ9VA1VrUX,"[{'text': 'business', 'indices': [78, 87]}, {'text': 'marketing', 'indices': [88, 98]}, {'text': 'SMM', 'indices': [99, 103]}]",2020-10-13 16:35:28
New York City,"Do masks 😷 actually prevent spread of #COVID19 #SARSCoV2 ?
You bet.
After #Arizone mandated mask use, new cases of COVID plummeted by 75%.
We may not have a #vaccine that is 75% effective anytime soon, but the mask is there, folks. And it works.
https://t.co/i3xioBpd04","[{'text': 'COVID19', 'indices': [58, 66]}, {'text': 'SARSCoV2', 'indices': [67, 76]}, {'text': 'Arizone', 'indices': [94, 102]}]",2020-10-13 16:35:23
"Los Angeles, CA","According to a Centers for Disease Control report, a 13-year-old girl in Cook County infected 11 people across four states - including Illinois - during a three-week family vacation over the summer. https://t.co/qOdvkDji3G",[],2020-10-13 16:35:22
San Francisco,(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 16:35:21
"New York, USA","After news that the Johnson &amp; Johnson vaccine trial has been halted, @RolfeWinkler takes a look at the experiences of volunteers participating in those trials.
https://t.co/HNjswq8HCB https://t.co/QKVxZ61wmy",[],2020-10-13 16:35:17
New York,Westchester sees biggest jump in daily COVID-19 cases since late May; 5 deaths in 6 days https://t.co/988XhxHmsx,[],2020-10-13 16:35:16
"New York, USA","Is six feet really a safe distance? Should I go to a bar? Can I safely visit family for the holidays?

@jorgelortiz addresses some of the key unanswered questions about COVID-19.
https://t.co/rdwX8ADyd9 https://t.co/W1rfvyyGTL",[],2020-10-13 16:35:14
"Miami, FL","Respect to The Commish 🙌

-Silver is giving employees $1K bonuses and extra time off in recognition of their efforts this season
-Played 172 games over three months with zero positive COVID-19 tests https://t.co/eaM6h7kqkl",[],2020-10-13 16:35:10
"New York, New York","The @WorldBank committed $160B for COVID-19 response but has not shifted its crisis $ to offer more budget support.

Looking at all of the Bank's transactions (over half a million), we find it will fall short by $31B at the current pace of commitments: https://t.co/QiHDA6EIyC",[],2020-10-13 16:35:05
"New York, USA","Take part in the #competition and win a #voucher for the #Costco #Supermarket for #USA

Link:https://t.co/RoGWUdPQlw

#health #healthcare #healthy #beauty #cosmetics #lotteries #Contest #ContestAlert #contests #healthylifestyle #HealthyFood #HealthyEating https://t.co/TV1bZ9A57K","[{'text': 'competition', 'indices': [17, 29]}, {'text': 'voucher', 'indices': [40, 48]}, {'text': 'Costco', 'indices': [57, 64]}, {'text': 'Supermarket', 'indices': [65, 77]}, {'text': 'USA', 'indices': [82, 86]}, {'text': 'health', 'indices': [118, 125]}, {'text': 'healthcare', 'indices': [126, 137]}, {'text': 'healthy', 'indices': [138, 146]}, {'text': 'beauty', 'indices': [147, 154]}, {'text': 'cosmetics', 'indices': [155, 165]}, {'text': 'lotteries', 'indices': [166, 176]}, {'text': 'Contest', 'indices': [177, 185]}, {'text': 'ContestAlert', 'indices': [186, 199]}, {'text': 'contests', 'indices': [200, 209]}, {'text': 'healthylifestyle', 'indices': [210, 227]}, {'text': 'HealthyFood', 'indices': [228, 240]}, {'text': 'HealthyEating', 'indices': [241, 255]}]",2020-10-13 16:35:00
"Las Vegas, NV & Chicago, IL",Coronavirus: Why are infections rising again in the US? https://t.co/ibQizu75jt #coronavirus #pandemic https://t.co/S5p08Y8kgQ,"[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'pandemic', 'indices': [93, 102]}]",2020-10-13 16:35:00
"San Francisco, CA",Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups https://t.co/17C8D2aQyM,[],2020-10-13 16:34:59
San Francisco/Dublin/other,"“The decision not to restore the PUP and Wage Subsidy Scheme is nothing short of a disgrace and a dangerous mistake” 

Richard Boyd-Barrett of Solidarity/PBP says action was needed to support people hit by Covid-19, and #Budget2021 has failed to do that | https://t.co/xajfI0AwZz https://t.co/RqZAGEt22Q",[],2020-10-13 16:34:37
Chicago,"Far more Americans have died as a result of the #COVID19 pandemic than have been counted and reported, according to new study in @JAMA_current.

""For every two Americans that we know of who are dying of Covid-19, another American is dying.""

https://t.co/HPo3nsEDjk","[{'text': 'COVID19', 'indices': [68, 76]}]",2020-10-13 16:34:34
Los Angeles,"WHO Backs Easing Some COVID-19 Lockdowns if ‘Sophisticated Surveillance’ in Place

https://t.co/ZuEMD1uGYK

This was BEFORE the April peak. We have long since met the requirements. 

America: Open for Business!",[],2020-10-13 16:34:34
Chicago,"📍BREAKING—First ever reinfection death from #COVID19 has now been scientifically confirmed. An 89-year old woman infected 2 months ago; recovered. New reinfection by different strain (🧬verified), then led to death. 

➡️ Total now up to 23 reinfections. https://t.co/ZPDZksMKAi https://t.co/WnYK8PoVgp","[{'text': 'COVID19', 'indices': [60, 68]}]",2020-10-13 16:34:33
New York State,JUST IN: Soccer superstar Cristiano Ronaldo tests positive for COVID-19  https://t.co/LOd7lubg7p,[],2020-10-13 16:34:32
"New York, NY","JEANETTE WILLIAMS PARKER, 48, of Rivesville, West Virginia, died of COVID-19 on September 30.

She was a registered nurse serving patients for more than 26 years.

https://t.co/vPJPbIqUyx",[],2020-10-13 16:34:12
"Chicago, IL",Senator Mike Lee attends Barrett confirmation hearing days after contracting COVID-19 https://t.co/Ga4Rf6nTg1,[],2020-10-13 16:34:03
"New York, USA","“We continue to navigate the COVID-19 pandemic extremely well. Credit costs have stabilized; deposits continue to increase; and revenues are up 3% year-to-date.” — CEO Mike Corbat on Q3 results 

Read more here: https://t.co/P3X44Pvuxm",[],2020-10-13 16:34:02
"New York, NY",Feeling off but not quite sure what's up? This guide from @Healthline helps you find #coping methods based on exactly how you're feeling: https://t.co/ek8lyBGEcA,"[{'text': 'coping', 'indices': [85, 92]}]",2020-10-13 16:34:01
"New York, NY",US coronavirus: 'Hunker down' because the fall Covid-19 surge is here https://t.co/l0lhkIZFvT @realDonaldTrump,[],2020-10-13 16:34:01
"New York, USA",(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 16:33:39
"New York, USA","A 33-year-old Indian man who fasted to pray for Trump's recovery from coronavirus has died.
https://t.co/cg2zICOgtu",[],2020-10-13 16:33:35
"San Francisco, California","Tired: VC Twitter trying to show how 2020 dynamics highlight strong factors and trends in startup success.

Wired: There are no trends. COVID-19 is just a massive macro externality raising the economic costs of production for all firms broadly. 

Super Wired: Just c/p this photo. https://t.co/8dOWeeQmM6",[],2020-10-13 16:33:33
New York,COVID-19 pullin up to the Orthodox Jewish communities in New York during the Sukkot Holiday like: https://t.co/qAFcGJMyNh,[],2020-10-13 16:33:33
"Los Angeles, CA","$250 masks, $20k private jet flights, $200k HVAC units — COVID-19 created an opening for companies to peddle pricey items w/ allegedly enhanced virus protection. Are luxury cars next? Some auto firms have bet on it. But can they thwart a virus? Our story: https://t.co/3mI2uSxMW9",[],2020-10-13 16:33:32
"Los Angeles, CA",Portugal confirm that Cristiano Ronaldo has tested positive for COVID-19 https://t.co/ZsU3u8siRB,[],2020-10-13 16:33:31
"Los Angeles, CA",How to make money on COVID-19 / Coronavirus? [GUIDE] https://t.co/HCAndeKwWY #cryptocurrency #cryptonews,"[{'text': 'cryptocurrency', 'indices': [77, 92]}, {'text': 'cryptonews', 'indices': [93, 104]}]",2020-10-13 16:33:26
"Miami, FL","Randomized Controlled Trials of Early Ambulatory Hydroxychloroquine in the Prevention of COVID-19 Infection, Hospitalization, and Death: Meta-Analysis | medRxiv https://t.co/Hv0m0XN05s",[],2020-10-13 16:33:19
Los Angeles,"JEANETTE WILLIAMS PARKER, 48, of Rivesville, West Virginia, died of COVID-19 on September 30.

She was a registered nurse serving patients for more than 26 years.

https://t.co/vPJPbIqUyx",[],2020-10-13 16:33:19
"Los Angeles, California (an insignificant burb in the Laniakea Super Cluster)",(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 16:33:12
new york,"I had a great conversation with @BillGates last week! We talked about the effect COVID-19 has had on technology, education, employment and more. Stay inspired. 🙏🏽 #StateOfInspiration https://t.co/RlOVDpkIFo",[],2020-10-13 16:33:09
Los Angeles,"Covid-19 Saliva Tests Could Detect Silent Carriers
https://t.co/iaaVNYHwpk https://t.co/kzEO2uE5s9",[],2020-10-13 16:33:03
"New York, USA",(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 16:32:58
"San Francisco, CA","JEANETTE WILLIAMS PARKER, 48, of Rivesville, West Virginia, died of COVID-19 on September 30.

She was a registered nurse serving patients for more than 26 years.

https://t.co/vPJPbIqUyx",[],2020-10-13 16:32:58
New York,@realDonaldTrump No thank you....I'd rather not get infected by Covid-19 or right-wing Delusion.,[],2020-10-13 16:32:54
Los Angeles,"JEANETTE WILLIAMS PARKER, 48, of Rivesville, West Virginia, died of COVID-19 on September 30.

She was a registered nurse serving patients for more than 26 years.

https://t.co/vPJPbIqUyx",[],2020-10-13 16:32:49
"Los Angeles, Calif","Rudy Giuliani, campaigning for Trump on Oct. 12: “People don’t die from this disease [COVID-19] anymore.” A lethally dangerous lie.",[],2020-10-13 16:32:48
"Miami, FL","Senate Majority Leader Mitch McConnell is scheduling a vote regarding a GOP COVID-19 relief bill, saying aid to hard-hit businesses shouldn't be held up by gridlock. McConnell said the Senate will take a procedural vote Oct. 19th on a scaled-back aid bill. https://t.co/NVTUjM6jAe",[],2020-10-13 16:32:46
"Chicago, IL (my heart's in Frankston, Vic)","@GallaherCaren For vaccine recommendations? Hell no! Until the #NVICP is revoked and we are able to sue the manufacturers for libel, should we be injured, like other drugs, no way. The #CDC has much to atone for #CocaColaBribe #FatBadSugarGood","[{'text': 'NVICP', 'indices': [63, 69]}, {'text': 'CDC', 'indices': [185, 189]}, {'text': 'CocaColaBribe', 'indices': [212, 226]}, {'text': 'FatBadSugarGood', 'indices': [227, 243]}]",2020-10-13 16:32:37
"New York, NY",Not surprising https://t.co/VV6RZ3lmsD,[],2020-10-13 16:32:36
"Miami Lakes, FL","A reminder: @miamisup said the @MDCPS COVID-19 dashboard only shows cases confirmed — and, apparently, additionally verified — by the health department. Carvalho has said that students/staff will immediately quarantine and schools will be cleaned before that confirmation.",[],2020-10-13 16:32:33
"New York, USA",Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups https://t.co/2E7EEnpEij,[],2020-10-13 16:32:31
San Francisco,"It's not March.
It's not April.
It's not May.
It's not June.
It's not July.
It's not August.
It's not September.

It's October 13th and Trump still doesn’t have an adequate national covid-19 testing strategy.",[],2020-10-13 16:32:28
"Los Angeles, CA","The men accused of plotting to kidnap Michigan Gov. Gretchen Whitmer allegedly discussed taking similar action against Virginia Gov. Ralph Northam over his COVID-19 restrictions.
https://t.co/vWVUqDHNEa",[],2020-10-13 16:32:27
"New York, USA","Senate Majority Leader Mitch McConnell is scheduling a vote regarding a GOP COVID-19 relief bill, saying aid to hard-hit businesses shouldn't be held up by gridlock. McConnell said the Senate will take a procedural vote Oct. 19th on a scaled-back aid bill. https://t.co/NVTUjM6jAe",[],2020-10-13 16:32:26
"Chicago, IL","Please join us this Wednesday, October 14, 6-7 PM CT for an #RSNAchat on ""Wellbeing during a pandemic: What COVID-19 is teaching us"" moderated by @daryl_goldman with @brandonbrownmd and @courtneyraybon as featured panelists. https://t.co/3yXoT6igvB","[{'text': 'RSNAchat', 'indices': [70, 79]}]",2020-10-13 16:32:26
"Miami Beach, Florida","Senate Majority Leader Mitch McConnell is scheduling a vote regarding a GOP COVID-19 relief bill, saying aid to hard-hit businesses shouldn't be held up by gridlock. McConnell said the Senate will take a procedural vote Oct. 19th on a scaled-back aid bill. https://t.co/NVTUjM6jAe",[],2020-10-13 16:32:21
"New York, NY",Join us in 30 minutes for this exciting webinar! #oxfordna #webinar #vaccine #COVID19 #coronavirus https://t.co/WnbUZK2IHA,"[{'text': 'oxfordna', 'indices': [49, 58]}, {'text': 'webinar', 'indices': [59, 67]}, {'text': 'vaccine', 'indices': [68, 76]}, {'text': 'COVID19', 'indices': [77, 85]}, {'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-13 16:32:18
"Los Angeles, Calif",Mike Lee is shouting his infectious COVID-19 spray all over the chamber.,[],2020-10-13 16:32:15
"Los Angeles, CA","Many Trump supporters see the president’s rapid recovery from Covid-19 as further evidence that they do not need to change their behaviour, even as cases continue to rise https://t.co/lnpeaW9S1n",[],2020-10-13 16:32:12
New York ,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-13 16:32:12
"New York, NY","Why is Sen. Mike Lee, who tested positive for #coronavirus less than two weeks ago, in the hearing room and talking without a mask? #SCOTUSHearing #AmyConeyBarrett","[{'text': 'coronavirus', 'indices': [62, 74]}]",2020-10-13 16:32:09
New York City,"@realDonaldTrump @USNavy There's a limit to how many gullible voters will buy the same promises by gasbag Trump a SECOND time. He had four years and failed to deliver on his promises.

#FailureInChief #CoronaOutbreak #TrumpLies #Coronavirus https://t.co/565lggUUIU","[{'text': 'FailureInChief', 'indices': [185, 200]}, {'text': 'CoronaOutbreak', 'indices': [201, 216]}, {'text': 'TrumpLies', 'indices': [217, 227]}, {'text': 'Coronavirus', 'indices': [228, 240]}]",2020-10-13 16:52:40
"New York, NY","Cristiano Ronaldo test covid-19 positive... Who is next?
Me:  Pepe😬 https://t.co/6ecfUpAmqV",[],2020-10-13 16:52:31
"Los Angeles, CA","NEW VIDEO: Here’s why Trump is pretending Regeneron cured him of Covid-19: he OWNED STOCK IN THE COMPANY; is buddies with the CEO. Plus it’s not Coney Barrett’s religion, it’s her LYING!

The Worst Person In The World No. 4 here: https://t.co/Th9jTg3L8l

The Short Version below: https://t.co/qQaq0OlRsn",[],2020-10-13 16:52:29
Los Angeles,"Dr. Anthony Fauci says “it’s really unfortunate and really disappointing” that the Trump campaign featured him in an ad touting the President’s handling of the Covid-19 pandemic. 

He tells @jaketapper that he thinks the ad should be taken down. https://t.co/oDDlgwvCkE https://t.co/JLTbTVhJ7o",[],2020-10-13 16:52:28
"New York, NY",Read a short essay from @emilybell @beteprown &amp; me about our first 30 findings from the Journalism and the Pandemic Project's initial global survey in @CJR:  https://t.co/UCKf2Nnhpd #JournalismandCOVID,[],2020-10-13 16:52:26
"Los Angeles/Palm Springs, Ca","Despite campaign promises, there's no quick fix in sight. https://t.co/Tk4rF9HXDB via @HuffPost #COVID19 #coronavirus #CoronavirusPandemic","[{'text': 'COVID19', 'indices': [96, 104]}, {'text': 'coronavirus', 'indices': [105, 117]}, {'text': 'CoronavirusPandemic', 'indices': [118, 138]}]",2020-10-13 16:52:19
"New York, NY","The Roosevelt Hotel in New York has announced plans to shut down before the end of the year, citing an ""unprecedented environment and the continued uncertain impact from Covid-19."" #hotels #nyc #COVID19 https://t.co/9CupgLc6SA","[{'text': 'hotels', 'indices': [181, 188]}, {'text': 'nyc', 'indices': [189, 193]}, {'text': 'COVID19', 'indices': [194, 202]}]",2020-10-13 16:52:14
new york,"@MittRomney Sir, the POTUS giggled, when he heard you tested positive for COViD 19...do you really believe he's the right person to nominate a SCOTUS?",[],2020-10-13 16:52:10
"San Francisco, CA","The COVID-19 pandemic exposed inequalities in society that are all too prevalent in the film industry. The MtG program aims at challenging this narrative, providing a platform for marginalised creatives. Right now, as ever, these stories NEED to be heard: https://t.co/DKUhwI8DXr",[],2020-10-13 16:52:09
"New York, USA","Cristiano Ronaldo has tested positive for COVID-19, per Portuguese Football Federation https://t.co/JPklPZgDdc",[],2020-10-13 16:52:09
"Los Angeles, CA","In short, follow @sawbones! Dr. @sydneemcelroy is a primary care physician who explains medical and healthcare concepts very clearly and with a good dose of fun. Sawbones is primarily about ""Misguided Medical History"" but her Covid-19 education has been absolutely fantastic. 🙌🏻",[],2020-10-13 16:52:07
"Los Angeles, /Central America","The Covid-19 pandemic has claimed far more lives than reported, study says https://t.co/aQwZntzWUh via @nbcnews",[],2020-10-13 16:52:03
NEW YORK NEW YORK,"$OPTI @optecfuelintl 
Signify Co. CEO Eric Rondolat 
@Signifycompany Trading Signify NV $XAMS Formerly #Phillips currently trading around $35.00 per share discusses their findings &amp; the effectiveness of treating #coronavirus with UV-C Light. @HotStocks_1
 https://t.co/t1ugj817qE https://t.co/FJqbM8Ou5Y","[{'text': 'Phillips', 'indices': [115, 124]}]",2020-10-13 16:52:03
"Los Angeles, CA","Tonight 8pm PT #onair @KNX1070 #ondemand @Radiodotcom #MottekOnMoney Guests: @elerianm @LACAssessor @kevinolearytv @ABCSharkTank @ACG_LosAngeles #stocks #economy #stimulus #mergers  #coronavirus #realestate #CRE 
https://t.co/f0Iwx0za3w","[{'text': 'onair', 'indices': [32, 38]}, {'text': 'ondemand', 'indices': [48, 57]}, {'text': 'MottekOnMoney', 'indices': [71, 85]}]",2020-10-13 16:52:02
"New York, NY","@RNAiAnalyst “No one”wants to step out of their comfort “sheep”zone and be the one guy in the room that wants to talk about @InovioPharma and it’s safety profile,robust TCells, Memory B cells,No Cold storage,p2 mers data,looking like it’s the best #vaccine going forward $INO #COVID19 @US_FDA","[{'text': 'vaccine', 'indices': [248, 256]}, {'text': 'COVID19', 'indices': [276, 284]}]",2020-10-13 16:52:02
"New York, USA",Research:COVID-19 can survive on certain surfaces for up to 28 days https://t.co/8E7GRo4KQt Occupational Therapy https://t.co/v4SuYx0quy,[],2020-10-13 16:52:02
"New York, NY","@GrandSt_Parking @Gothamist There's never going to be a ""cure"" for COVID-19.
A vaccine is something different, and we probably aren't getting one that will be massively available until the summer or fall of 2021. We have to take precautions, and get on with life.",[],2020-10-13 16:51:47
San Francisco,"@trulydarlingkt @beccaly23105538 @OneMoreBrian @thehill So. They were too close together and not wearing masks when COVID cases are on the rise in their community, plus they were blocking traffic. https://t.co/kf6HV83bXB",[],2020-10-13 16:51:43
Los Angeles,"The systems being offered by auto companies use a variety of tech, from HEPA filtration to UV light. But does any of it work? For the story, @russ1mitchell and I talked to experts, including a virologist working on a COVID-19 vaccine. His response? “It gets complicated quickly.”",[],2020-10-13 16:51:39
"Miami, FL","@senatemajldr Kentucky we deserve someone from Kentucky who's for Kentucky. 
Covid -19 isn't the only thing that makes Kentucky sick. #RussianAsset #MoscowMitch has to go. 
#DitchMitch2020 https://t.co/UvDghSIzvH",[],2020-10-13 16:51:36
"New York, NY,USA","@JoyAnnReid Trump damages to science could take us decades to recover.

He has:
&gt;Increased the pandemic (212,000+ COVID-19 deaths) in the US
&gt;Rolled back environmental &amp; public-health regulations
&gt;Undermined science &amp; scientific institutions.

Some of the harm could be permanent.

Vote BLUE",[],2020-10-13 16:51:35
"Los Angeles, CA","The wait is almost over for this year's Arrowhead virtual series on transportation before, during and after COVID-19.  Don't miss out on any of these exciting sessions. Register today: https://t.co/cuFklXBuVv",[],2020-10-13 16:51:25
Indiana & Los Angeles,"📍BREAKING—First ever reinfection death from #COVID19 has now been scientifically confirmed. An 89-year old woman infected 2 months ago; recovered. New reinfection by different strain (🧬verified), then led to death. 

➡️ Total now up to 23 reinfections. https://t.co/ZPDZksMKAi https://t.co/WnYK8PoVgp","[{'text': 'COVID19', 'indices': [60, 68]}]",2020-10-13 16:51:20
Los Angeles,"Speaking of Covid-19, Rudy Giuliani told a crowd of Trump supporters yesterday that “People don't die of this disease anymore.” Why would Giuliani tell a dangerous lie like that?",[],2020-10-13 16:51:19
"New York, USA",BREAKING: Cristiano Ronaldo has tested positive for COVID-19 and has left the Portugal squad to isolate https://t.co/L1evoykGZc,[],2020-10-13 16:51:12
New YorK,"Time Square/ Manhattan minus the annoying ass, racist, European Tourist is a Whooollle vibe; and I was able to walk the Sidewalks and not risk my life walking in street traffic trying to avoid the sea of entitled whites😂 #pandemic #NewYorkCity #timesquare https://t.co/ArY2eeqfhC","[{'text': 'pandemic', 'indices': [221, 230]}, {'text': 'NewYorkCity', 'indices': [231, 243]}, {'text': 'timesquare', 'indices': [244, 255]}]",2020-10-13 16:51:11
"Geneseo, New York","All of campus is working together to ensure the safety of our community including President Battles who participated in COVID-19 pooled testing today.

@SUNY #KnightsProtectingKnights https://t.co/anySfjENXO","[{'text': 'KnightsProtectingKnights', 'indices': [158, 183]}]",2020-10-13 16:51:05
New York City,Join The Crane Project and commemorate lives lost at @MontefioreNYC  during #COVID-19. Check out https://t.co/fi5Nk8F4v2 or e-mail thecraneproject@montefiore.org to get involved! #HealingArts #Hope #resilience https://t.co/193VThHlVe,"[{'text': 'COVID', 'indices': [92, 98]}]",2020-10-13 16:51:03
new york,"Rudy Giuliani, campaigning for Trump on Oct. 12: “People don’t die from this disease [COVID-19] anymore.” A lethally dangerous lie.",[],2020-10-13 16:51:02
Chicago,South Korea mandates mask-wearing to fight Covid-19 as face coverings remain controversial in the US | Analysis by @jgriffiths  https://t.co/aQ0d0HE739 https://t.co/wOMCHIkgZc,[],2020-10-13 16:51:02
"Los Angeles, California","Are you looking to dive into #InfluencerMarketing? In this era of COVID-19, you couldn't ask for a better time to start your campaign. If you're just starting, I recommend this @Mediakix webinar tomorrow at 10 AM PT with @EvanAsano and Zoë Marans. https://t.co/rD4Ls7GTun","[{'text': 'InfluencerMarketing', 'indices': [29, 49]}]",2020-10-13 16:51:00
"San Francisco, CA",Study Finds Trump Is the Leading Source of COVID-19 Misinformation | COURIER https://t.co/pRdWtXOeT0,[],2020-10-13 16:51:00
Western New York,(RETWEET) This may be the most incredible data visualization I've ever seen. It shows COVID-19 transforming from a blue-state scourge (spring 2020) to a red-state one (summer/fall 2020)—with the clear implication being that Trump led his cultists to death. https://t.co/5KNJvRkTVH,[],2020-10-13 16:50:52
"Los Angeles, /Central America","The Covid-19 pandemic has claimed far more lives than reported, study says https://t.co/aQwZntzWUh via @nbcnews",[],2020-10-13 16:50:47
"New York, NY","""Bad actors are leveraging legitimate services and tools within Microsoft's productivity suite to launch #cyberattacks on COVID-19 stay-at-home workers, new research finds."" via @threatpost 
#office365 #cybersec #cybersecurity #WFH

https://t.co/iPTmbcxUjR","[{'text': 'cyberattacks', 'indices': [105, 118]}, {'text': 'office365', 'indices': [191, 201]}, {'text': 'cybersec', 'indices': [202, 211]}, {'text': 'cybersecurity', 'indices': [212, 226]}, {'text': 'WFH', 'indices': [227, 231]}]",2020-10-13 16:50:45
new york ny,"After reports indicated that Black people were contracting the coronavirus and dying from COVID-19 at greater rates than other demographic groups, Dr. Ala Stanford took testing into her own hands. https://t.co/1udFA0h8bY",[],2020-10-13 16:50:44
UES of Los Angeles,"A 33-year-old Indian man who fasted to pray for Trump's recovery from coronavirus has died.
https://t.co/cg2zICOgtu",[],2020-10-13 16:50:43
"Chicago, IL","Respect to The Commish 🙌

-Silver is giving employees $1K bonuses and extra time off in recognition of their efforts this season
-Played 172 games over three months with zero positive COVID-19 tests https://t.co/eaM6h7kqkl",[],2020-10-13 16:50:42
